_dummy,_prepare,_run,acc,accuracy,aspectRatio,auto_log,average_response_time,avg_rt,background,bidi,break_if,cal_beep,cal_target_size,canvas_backend,column_order,compensation,coordinates,correct,correct__boks,correct_boks,correct_continue_after_feedback,correct_continue_after_instructions,correct_continue_after_practice,correct_end_of_experiment_keypress,correct_response,count_TODO,count__eyelink_stop_recording,count__loop,count__practice_block_loop,count__practice_block_sequence,count_block_loop,count_block_sequence,count_cog_dict,count_constants,count_correct_response,count_display,count_end_of_experiment,count_end_of_experiment_keypress,count_end_of_practice,count_end_practice,count_experiment,count_experimental_loop,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_feedback_correct,count_feedback_incorrect,count_feedback_info,count_logger,count_loop,count_practice_block_loop,count_practice_block_sequence,count_practice_loop,count_ratio_px_degrees,count_reset_feedback,count_response_msg,count_rotate,count_sequence,count_start_practice,count_trial_sequence,currBlock,cycles,description,dev,direction,duration,ecc,feedback_dur,flip,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,hScaled,hStim,height,item,keyboard_backend,log_msg,maxEccDegr,minEccDegr,mode,mouse_backend,msg,note,order,path,practice,pxDegrRatio,realAngle,repeat,repeat_cycle,reset_variables,respNon,respObject,response,response__boks,response_boks,response_continue_after_feedback,response_continue_after_instructions,response_continue_after_practice,response_end_of_experiment_keypress,response_end_of_practice,response_time,response_time__boks,response_time_boks,response_time_continue_after_feedback,response_time_continue_after_instructions,response_time_continue_after_practice,response_time_end_of_experiment_keypress,response_time_end_of_practice,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,skip,start,start_response_interval,stimRotARadial,stimRotBRadial,stim_name,stim_type,subject_nr,subject_parity,synth_backend,throttle,time_TODO,time__eyelink_stop_recording,time__loop,time__practice_block_loop,time__practice_block_sequence,time_block_loop,time_block_sequence,time_cog_dict,time_constants,time_correct_response,time_display,time_end_of_experiment,time_end_of_experiment_keypress,time_end_of_practice,time_end_practice,time_experiment,time_experimental_loop,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_feedback_correct,time_feedback_incorrect,time_feedback_info,time_logger,time_loop,time_practice_block_loop,time_practice_block_sequence,time_practice_loop,time_ratio_px_degrees,time_reset_feedback,time_response_msg,time_rotate,time_sequence,time_start_practice,time_trial_sequence,timeout,title,totalBlocks,tracker_attached,transparent_variables,visual_field,wScaled,wStim,width,xCen,xCog,xStim,xpos,yCen,yStim,ypos,sacc1_ex,sacc2_ex,sacc3_ex,sacc1_ey,sacc2_ey,sacc3_ey,trialId,saccLat1,saccLat2,saccLat3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,386.0,386.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,386.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,386.0,0.0,NA,Logs experimental data,NA,20.0,NA,188.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_paintbrush.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.62515724097,paintbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,47956.2380314,47956.264019,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48008.1231594,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,47956.154108,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,30.6897921115,-73.0,NA,384.0,172.0,NA,480.0,383.0,439.0,192.0,246.0,230.0,386.0,90.6,179.0,1185.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,387.0,387.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,387.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,387.0,0.0,NA,Logs experimental data,NA,0.0,NA,232.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_sharpeningsteel.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.6102809986,sharpeningsteel,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48086.2879753,48086.3120556,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48130.4590702,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48086.2121582,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,27.4956219826,-9.0,NA,384.0,231.0,NA,543.0,470.0,592.0,155.0,159.0,138.0,387.0,88.8,172.3,1416.5
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,388.0,388.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,388.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,388.0,0.0,NA,Logs experimental data,NA,20.0,NA,208.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_screwdriver.png,no,34.0,200.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.49065850399,1.49664227199,screwdriver,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48260.0469589,48260.0879669,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48333.4231377,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48259.9291801,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,46.3571312645,56.0,NA,384.0,-200.0,NA,514.0,625.0,562.0,377.0,567.0,594.0,388.0,91.5,179.3,1659.3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,389.0,389.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,389.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,389.0,0.0,NA,Logs experimental data,NA,-20.0,NA,207.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.57280019742,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48467.2729969,48467.3011303,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48514.4059658,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48467.1840668,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-1.2444053216,-70.0,NA,384.0,-194.0,NA,516.0,411.0,478.0,381.0,576.0,383.0,389.0,91.1,182.8,3462.3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,390.0,390.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,390.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,390.0,0.0,NA,Logs experimental data,NA,0.0,NA,211.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_wrench.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.53557754514,wrench,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48625.5910397,48625.6170273,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48675.4171848,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48625.4971027,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,22.3027106995,-7.0,NA,384.0,-210.0,NA,511.0,522.0,459.0,391.0,593.0,597.0,390.0,91.4,176.6,699.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,391.0,391.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,391.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,391.0,0.0,NA,Logs experimental data,NA,0.0,NA,237.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_paintbrush.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.61393381408,paintbrush,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48763.8351917,48763.8731003,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48831.5780163,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48763.666153,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-30.6897921115,10.0,NA,384.0,-236.0,NA,515.0,464.0,528.0,385.0,620.0,618.0,391.0,91.3,180.0,2276.4
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,392.0,392.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,392.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,392.0,0.0,NA,Logs experimental data,NA,20.0,NA,179.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_hammer.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.66196281459,hammer,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,48934.3130589,48934.3521595,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,48985.4540825,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,48934.1971874,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,49.0924872956,-76.0,NA,384.0,161.0,NA,499.0,400.0,447.0,204.0,237.0,226.0,392.0,91.7,170.2,1549.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,393.0,393.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,393.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,393.0,0.0,NA,Logs experimental data,NA,0.0,NA,225.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_mallet.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.51508298745,mallet,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49072.478056,49072.5171566,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49152.556181,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49072.3659992,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,37.6454623251,-12.0,NA,384.0,-224.0,NA,531.0,511.0,450.0,609.0,383.0,608.0,393.0,93.2,93.4,277.9
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,394.0,394.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,394.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,394.0,0.0,NA,Logs experimental data,NA,0.0,NA,218.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon2.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.58972322807,spoon2,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49275.6040096,49275.6550312,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49346.9569683,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49275.427103,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-12.3796717148,4.0,NA,384.0,-217.0,NA,463.0,517.0,560.0,608.0,381.0,606.0,394.0,94.5,153.8,211.3
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,395.0,395.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,395.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,395.0,0.0,NA,Logs experimental data,NA,0.0,NA,170.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_chisel2.png,no,34.0,180.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,3.14159265359,1.57715762125,chisel2,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49457.1871758,49457.2131634,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49521.0599899,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49457.0970535,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-3.24430393552,1.0,NA,384.0,-169.0,NA,517.0,511.0,449.0,384.0,564.0,550.0,395.0,92.4,173.7,443.5
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,396.0,396.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,396.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,396.0,0.0,NA,Logs experimental data,NA,-20.0,NA,194.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_spoon2.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.59206403324,spoon2,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49619.9741364,49620.0151443,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49661.3481045,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49619.8630333,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,12.3796717148,62.0,NA,384.0,183.0,NA,626.0,513.0,546.0,224.0,379.0,185.0,396.0,93.5,163.6,221.0
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,397.0,397.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,397.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,397.0,0.0,NA,Logs experimental data,NA,20.0,NA,182.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_wrench.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.61176918074,wrench,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49739.3300533,49739.3531799,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49774.5301723,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49739.2539978,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,22.3837053908,-69.0,NA,384.0,168.0,NA,500.0,396.0,449.0,191.0,235.0,217.0,397.0,92.3,169.2,1393.8
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,398.0,398.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,398.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,398.0,0.0,NA,Logs experimental data,NA,20.0,NA,225.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_fork.png,no,34.0,20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.349065850399,1.52485534744,fork,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49852.5140285,49852.5371552,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,49892.5299644,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49852.4360657,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-31.0319959052,-67.0,NA,384.0,214.0,NA,512.0,407.0,465.0,144.0,185.0,163.0,398.0,91.9,197.7,1873.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,399.0,399.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,399.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,399.0,0.0,NA,Logs experimental data,NA,-20.0,NA,227.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_knife.png,no,34.0,-20.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,-0.349065850399,1.57262364535,knife,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,49980.1971912,49980.2379608,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,50041.5771008,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,49980.0860882,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,1.2444053216,77.0,NA,384.0,213.0,NA,624.0,545.0,592.0,193.0,160.0,158.0,399.0,91.9,175.2,1986.1
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,400.0,400.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,400.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,400.0,0.0,NA,Logs experimental data,NA,0.0,NA,194.0,0.0,right,NA,NA,no,mono,no,18.0,NA,black,zero,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/object_knife.png,no,34.0,0.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,0.0,1.56741115056,knife,object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,50162.5189781,50162.5549793,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,50230.0391197,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,50162.4121666,NA,Extended template,NA,NA,no,upper,240.0,720.0,1024.0,512.0,-1.97018009304,0.0,NA,384.0,193.0,NA,572.0,446.0,509.0,192.0,185.0,198.0,400.0,92.6,182.6,522.2
NA,NA,NA,undefined,undefined,1.33333333333,yes,undefined,undefined,white,no,NA,NA,NA,psycho,NA,0.0,relative,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.0,401.0,401.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,401.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,401.0,0.0,NA,Logs experimental data,NA,-20.0,NA,222.0,0.0,left,NA,NA,no,mono,no,18.0,NA,black,overlap,180.0,540.0,768.0,NA,psycho,NA,7.0,5.0,NA,psycho,NA,NA,NA,/home/sebastiaan/Data/0055 Lotje's single object displays/0055D Simulation 2/experiment/004C/non-object_screwdriver.png,no,34.0,160.0,NA,0.0,NA,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,legacy,3.0,NA,experiment,None,2.79252680319,1.64036063855,screwdriver,non-object,999.0,odd,legacy,NA,NA,NA,NA,NA,NA,41187.4849796,41187.4001026,NA,520.059108734,50359.6251011,50359.6630096,NA,NA,NA,NA,519.922018051,520.146131516,NA,NA,NA,NA,NA,NA,NA,50425.948143,NA,NA,NA,NA,520.112991333,NA,NA,520.091056824,NA,NA,50359.5180511,NA,Extended template,NA,NA,no,lower,240.0,720.0,1024.0,512.0,-46.4047095766,-61.0,NA,384.0,-213.0,NA,507.0,401.0,464.0,382.0,582.0,602.0,401.0,91.3,176.6,468.1
