RT,accuracy,aff_lum,block_count,cat,catch_trial,checkFixDotFailed,checkObjectFailed,comp,cond,correct_response,count_trial_sequence,cutoff_warning_msg,dev_for_warning,durCheck1,durCheck2,expId,eye_used,file,gap,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,offlineDriftCorr,outlier,overall_rep,picture_name,rep,response,response_hand,rtOnset,sacc10_duration,sacc10_eTime,sacc10_ex,sacc10_ey,sacc10_sTime,sacc10_size,sacc10_sx,sacc10_sy,sacc1_duration,sacc1_eTime,sacc1_ex,sacc1_ey,sacc1_sTime,sacc1_size,sacc1_sx,sacc1_sy,sacc2_duration,sacc2_eTime,sacc2_ex,sacc2_ey,sacc2_sTime,sacc2_size,sacc2_sx,sacc2_sy,sacc3_duration,sacc3_eTime,sacc3_ex,sacc3_ey,sacc3_sTime,sacc3_size,sacc3_sx,sacc3_sy,sacc4_duration,sacc4_eTime,sacc4_ex,sacc4_ey,sacc4_sTime,sacc4_size,sacc4_sx,sacc4_sy,sacc5_duration,sacc5_eTime,sacc5_ex,sacc5_ey,sacc5_sTime,sacc5_size,sacc5_sx,sacc5_sy,sacc6_duration,sacc6_eTime,sacc6_ex,sacc6_ey,sacc6_sTime,sacc6_size,sacc6_sx,sacc6_sy,sacc7_duration,sacc7_eTime,sacc7_ex,sacc7_ey,sacc7_sTime,sacc7_size,sacc7_sx,sacc7_sy,sacc8_duration,sacc8_eTime,sacc8_ex,sacc8_ey,sacc8_sTime,sacc8_size,sacc8_sx,sacc8_sy,sacc9_duration,sacc9_eTime,sacc9_ex,sacc9_ey,sacc9_sTime,sacc9_size,sacc9_sx,sacc9_sy,saccCount,scale,scale_item,scaled_height,scaled_width,stim_onset,subject_parity,symm,timestampFixOnset,trialId,trial_count,visual_field,y_stim,y_stim_degrees,realAngle,xCog,xStim,yStim,flip,stim_name,stim_type,xRot1,yRot1,xFlipped1,yFlipped1,xNorm1,yNorm1,xNormOnCenter1,yNormOnCenter1,xNormCorr1,xRot2,yRot2,xFlipped2,yFlipped2,xNorm2,yNorm2,xNormOnCenter2,yNormOnCenter2,xNormCorr2,xRot3,yRot3,xFlipped3,yFlipped3,xNorm3,yNorm3,xNormOnCenter3,yNormOnCenter3,xNormCorr3,xRot4,yRot4,xFlipped4,yFlipped4,xNorm4,yNorm4,xNormOnCenter4,yNormOnCenter4,xNormCorr4,xRot5,yRot5,xFlipped5,yFlipped5,xNorm5,yNorm5,xNormOnCenter5,yNormOnCenter5,xNormCorr5,wBoxScaled,hBoxScaled,xCogScaled,xCogScaledDegr,xCogNorm,stimFile,saccLat1,saccLat2,saccLat3,saccLat4,saccLat5
582.254656732,1.0,control,3.0,kitchen,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,576.0,332.0,004A,undefined,SS02.asc,overlap,right,425.305243061,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,False,0.0,16.0,asymm_kitchen_washingbrush,1.0,7.0,right,21088006.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,64.0,21087302.0,472.8,163.1,21087238.0,224.294672251,493.9,386.4,16.0,21087488.0,432.8,166.3,21087472.0,33.6148776586,465.8,172.7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21087090.0,even,asymm,21086510.0,298.0,298.0,upper,232.0,6.0,0.0,-30.890600737,0.0,232.0,right,washingbrush,object,-39.2,-220.9,-39.2,-220.9,-0.222727272727,-0.252272727273,-39.2,-220.9,-0.164222347089,-79.2,-217.7,-79.2,-217.7,-0.45,-0.325,-79.2,-217.7,-0.391495074362,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,44.0,-10.2968669123,-0.302849026833,-0.0585049256383,object_washingbrush.png,148.0,382.0,0.0,0.0,0.0
565.847177089,1.0,control,3.0,garage,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,582.0,319.0,004A,undefined,SS02.asc,zero,right,494.056168147,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,False,0.0,17.0,asymm_garage_chisel,1.0,6.0,left,21108629.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,47.0,21107935.0,490.8,237.1,21107888.0,150.367350179,486.3,387.4,16.0,21108252.0,464.0,196.7,21108236.0,36.4993150621,494.4,216.9,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21107742.0,even,asymm,21107152.0,303.0,303.0,upper,190.0,5.0,0.0,24.5764355818,0.0,190.0,right,chisel,object,-21.2,-146.9,-21.2,-146.9,-0.120454545455,-1.48620689655,-21.2,-146.9,-0.167000824966,-48.0,-187.3,-48.0,-187.3,-0.272727272727,-0.0931034482759,-48.0,-187.3,-0.319273552238,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,29.0,8.19214519393,0.24094544688,0.046546279511,object_chisel.png,146.0,494.0,0.0,0.0,0.0
237.828350163,1.0,control,3.0,garage,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,437.0,311.0,004A,undefined,SS02.asc,zero,right,289.190666023,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,False,0.0,18.0,asymm_garage_chisel2,2.0,6.0,left,21130084.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,59.0,21129731.0,485.4,595.5,21129672.0,205.100609458,484.9,390.4,18.0,21129902.0,446.3,586.0,21129884.0,39.7031484898,484.8,595.7,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21129534.0,even,asymm,21129094.0,308.0,308.0,lower,-197.0,-6.0,180.0,1.20575132064,0.0,-197.0,right,chisel2,object,26.6,-211.5,-26.6,-211.5,-0.151136363636,0.414285714286,-26.6,211.5,-0.153419983562,65.7,-202.0,-65.7,-202.0,-0.373295454545,0.142857142857,-65.7,202.0,-0.375579074471,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,0.40191710688,0.0118210913788,0.00228361992545,object_chisel2.png,138.0,350.0,0.0,0.0,0.0
203.341827505,1.0,control,3.0,kitchen,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,517.0,350.0,004A,undefined,SS02.asc,zero,left,373.698180542,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,False,0.0,17.0,asymm_kitchen_knife,2.0,7.0,right,21157152.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,52.0,21156816.0,469.7,581.9,21156764.0,187.131237371,479.0,395.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,21156597.0,even,asymm,21156077.0,315.0,315.0,lower,-219.0,-7.0,180.0,-1.81524104517,0.0,-219.0,left,knife,object,42.3,-197.9,42.3,-197.9,0.240340909091,-0.959090909091,-42.3,197.9,0.243778865616,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,22.0,-0.60508034839,-0.017796480835,-0.00343795652494,object_knife.png,167.0,0.0,0.0,0.0,0.0
211.976947542,1.0,control,3.0,garage,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,534.0,332.0,004A,undefined,SS02.asc,zero,left,404.857039246,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,mallet,False,0.0,17.0,asymm_garage_mallet,2.0,6.0,left,21160704.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,45.0,21160328.0,503.1,249.9,21160283.0,142.104644541,493.8,391.7,23.0,21160526.0,529.6,216.1,21160503.0,34.3390448324,498.2,230.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21160158.0,even,asymm,21159618.0,316.0,316.0,upper,186.0,5.0,0.0,36.4525052012,0.0,186.0,left,mallet,object,-8.9,-134.1,8.9,-134.1,0.0549382716049,-0.640740740741,-8.9,-134.1,-0.02006688313,17.6,-167.9,-17.6,-167.9,-0.108641975309,-0.223456790123,17.6,-167.9,-0.183647130044,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,162.0,81.0,12.1508350671,0.357377501973,0.075005154735,object_mallet.png,125.0,345.0,0.0,0.0,0.0
336.711693897,1.0,control,3.0,garage,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,526.0,329.0,004A,undefined,SS02.asc,overlap,right,370.787196036,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,wrench,False,0.0,20.0,asymm_garage_wrench,3.0,6.0,left,21172867.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,59.0,21172407.0,465.1,591.3,21172348.0,196.003698945,483.9,396.2,21.0,21172560.0,430.1,600.4,21172539.0,35.1980113075,464.4,592.5,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21172199.0,even,asymm,21171669.0,319.0,319.0,lower,-218.0,-7.0,180.0,-21.1258078553,0.0,-218.0,right,wrench,object,46.9,-207.3,-46.9,-207.3,-0.266477272727,-0.305714285714,-46.9,207.3,-0.226466273001,81.9,-216.4,-81.9,-216.4,-0.465340909091,-0.0457142857143,-81.9,216.4,-0.425329909365,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,-7.04193595177,-0.207115763287,-0.0400109997259,object_wrench.png,149.0,340.0,0.0,0.0,0.0
159.514686356,1.0,control,3.0,garage,no,False,False,incompatible,('handle_right',,6.0,0.0,85.0,150.0,479.0,391.0,004A,undefined,SS02.asc,overlap,right,332.95137987,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,False,0.0,19.0,asymm_garage_screwdriver,2.0,6.0,left,21215646.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,52.0,21215353.0,477.4,182.7,21215301.0,214.318291333,480.2,397.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,21215094.0,even,asymm,21214604.0,330.0,330.0,upper,232.0,6.0,0.0,53.8138704136,0.0,232.0,right,screwdriver,object,-34.6,-201.3,-34.6,-201.3,-0.203529411765,-1.27916666667,-34.6,-201.3,-0.309046804733,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,170.0,24.0,17.9379568045,0.527586964839,0.105517392968,object_screwdriver.png,207.0,0.0,0.0,0.0,0.0
322.917547988,1.0,control,3.0,garage,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,553.0,358.0,004A,undefined,SS02.asc,overlap,left,424.417032946,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,False,0.0,18.0,asymm_garage_paintbrush,3.0,6.0,left,21220086.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,59.0,21219634.0,484.5,170.4,21219575.0,223.275345706,478.7,393.6,24.0,21219903.0,520.0,153.7,21219879.0,44.6471723629,482.1,177.3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21219404.0,even,asymm,21218844.0,331.0,331.0,upper,229.0,6.0,0.0,33.2045987775,0.0,229.0,left,paintbrush,object,-27.5,-213.6,27.5,-213.6,0.15625,-0.44,-27.5,-213.6,0.0933625023153,8.0,-230.3,-8.0,-230.3,-0.0454545454545,0.0371428571429,8.0,-230.3,-0.108342043139,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,35.0,11.0681995925,0.325535282132,0.0628874976847,object_paintbrush.png,171.0,475.0,0.0,0.0,0.0
285.289112112,1.0,control,3.0,kitchen,no,False,False,incompatible,('handle_left',,7.0,0.0,85.0,150.0,455.0,357.0,004A,undefined,SS02.asc,overlap,left,307.428974242,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,False,0.0,20.0,asymm_kitchen_spoon,3.0,7.0,right,21232220.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,61.0,21231814.0,493.1,176.0,21231753.0,215.459926669,484.8,391.3,21.0,21231971.0,549.4,187.1,21231950.0,58.5930029952,490.9,183.8,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21231576.0,even,asymm,21231116.0,334.0,334.0,upper,201.0,5.0,0.0,13.4578679943,0.0,201.0,left,spoon,object,-18.9,-208.0,18.9,-208.0,0.102717391304,0.233333333333,-18.9,-208.0,0.0783371956625,37.4,-196.9,-37.4,-196.9,-0.203260869565,-0.136666666667,37.4,-196.9,-0.227641065207,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,184.0,30.0,4.4859559981,0.131939882297,0.0243801956418,object_spoon.png,177.0,374.0,0.0,0.0,0.0
147.7848347,1.0,control,3.0,kitchen,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,498.0,346.0,004A,undefined,SS02.asc,zero,right,343.177261815,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,False,0.0,19.0,asymm_kitchen_fork,3.0,7.0,right,21235681.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,49.0,21235398.0,460.6,195.8,21235349.0,193.854197788,484.3,388.2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,1.0,3.0,yes,180.0,240.0,21235186.0,even,asymm,21234686.0,335.0,335.0,upper,223.0,6.0,0.0,-32.1684136693,0.0,223.0,right,fork,object,-51.4,-188.2,-51.4,-188.2,-0.27486631016,-0.940540540541,-51.4,-188.2,-0.217525109324,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,187.0,37.0,-10.7228045564,-0.315376604601,-0.0573412008365,object_fork.png,163.0,0.0,0.0,0.0,0.0
387.644116961,1.0,control,3.0,kitchen,no,False,False,compatible,('handle_right',,7.0,0.0,85.0,150.0,513.0,315.0,004A,undefined,SS02.asc,overlap,right,361.790650929,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,peeler,False,0.0,17.0,asymm_kitchen_peeler,2.0,7.0,right,21242882.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,44.0,21242359.0,474.6,238.6,21242315.0,153.88287754,482.1,392.3,19.0,21242678.0,442.7,224.8,21242659.0,33.8427244766,476.5,223.1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21242177.0,even,asymm,21241657.0,337.0,337.0,upper,173.0,5.0,0.0,-0.764102748085,0.0,173.0,right,peeler,object,-37.4,-145.4,-37.4,-145.4,-0.259722222222,-1.15,-37.4,-145.4,-0.257953465861,-69.3,-159.2,-69.3,-159.2,-0.48125,-0.575,-69.3,-159.2,-0.479481243639,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,144.0,24.0,-0.254700916028,-0.0074912034126,-0.00176875636131,object_peeler.png,138.0,482.0,0.0,0.0,0.0
394.38048135,1.0,control,3.0,garage,no,False,False,compatible,('handle_left',,6.0,0.0,85.0,150.0,479.0,348.0,004A,undefined,SS02.asc,overlap,left,332.240027776,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,False,0.0,20.0,asymm_garage_chisel,4.0,6.0,left,21281295.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,61.0,21280775.0,484.3,159.5,21280714.0,236.203048245,485.5,395.7,17.0,21281063.0,523.2,173.2,21281046.0,44.5048311984,479.0,168.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.0,3.0,yes,180.0,240.0,21280551.0,even,asymm,21280061.0,346.0,346.0,upper,223.0,6.0,0.0,-24.5764355818,0.0,223.0,left,chisel,object,-27.7,-224.5,27.7,-224.5,0.157386363636,0.051724137931,-27.7,-224.5,0.203932643147,11.2,-210.8,-11.2,-210.8,-0.0636363636364,-0.420689655172,11.2,-210.8,-0.0170900841254,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,176.0,29.0,-8.19214519393,-0.24094544688,-0.046546279511,object_chisel.png,163.0,495.0,0.0,0.0,0.0
