RT,accuracy,aff_lum,block_count,boxHeight,boxWidth,cat,catch_trial,comp,contrast_side,corrDirection,corrDirectionMask,correct_response,cutoff_warning_msg,dev_for_warning,durationFix1,durationFix2,durationFix3,eTimeSacc1,eTimeSacc2,eTimeSacc3,endX1,endX1Corr,endX1CorrDegrees,endX1CorrMask,endX1CorrMaskDegrees,endX1CorrMaskNorm,endX1CorrNorm,endX1CorrNormToContrast,endX1CorrNormToHandle,endX1Degrees,endX1Norm,endX1NormToContrast,endX1NormToHandle,endX2,endX2Corr,endX2CorrDegrees,endX2CorrMask,endX2CorrMaskDegrees,endX2CorrMaskNorm,endX2CorrNorm,endX2CorrNormToContrast,endX2CorrNormToHandle,endX2Degrees,endX2Norm,endX2NormToContrast,endX2NormToHandle,endX3,endX3Corr,endX3CorrDegrees,endX3CorrMask,endX3CorrMaskDegrees,endX3CorrMaskNorm,endX3CorrNorm,endX3CorrNormToContrast,endX3CorrNormToHandle,endX3Degrees,endX3Norm,endX3NormToContrast,endX3NormToHandle,endXRaw1,endXRaw2,endXRaw3,endY1,endY1Corr,endY1CorrNorm,endY1Degrees,endY1Norm,endY2,endY2Corr,endY2CorrNorm,endY2Degrees,endY2Norm,endY3,endY3Corr,endY3CorrNorm,endY3Degrees,endY3Norm,endYRaw1,endYRaw2,endYRaw3,eye_used,file,fixCount,gap,gazeDur,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,outlier,overall_rep,picture_name,refixProb,rep,response,response_hand,rtFromLanding,rtFromStim,sTimeSacc1,sTimeSacc2,sTimeSacc3,saccCount,saccDur1,saccDur2,saccDur3,saccLandingTime1,saccLandingTime2,saccLandingTime3,saccLat1,saccLat2,saccLat3,scale,scale_item,scaled_height,scaled_width,startX1,startX1Corr,startX1CorrDegrees,startX1CorrMask,startX1CorrMaskDegrees,startX1CorrMaskNorm,startX1CorrNorm,startX1Degrees,startX1Norm,startX2,startX2Corr,startX2CorrDegrees,startX2CorrMask,startX2CorrMaskDegrees,startX2CorrMaskNorm,startX2CorrNorm,startX2Degrees,startX2Norm,startX3,startX3Corr,startX3CorrDegrees,startX3CorrMask,startX3CorrMaskDegrees,startX3CorrMaskNorm,startX3CorrNorm,startX3Degrees,startX3Norm,startXRaw1,startXRaw2,startXRaw3,startY1,startY1Corr,startY1CorrNorm,startY1Degrees,startY1Norm,startY2,startY2Corr,startY2CorrNorm,startY2Degrees,startY2Norm,startY3,startY3Corr,startY3CorrNorm,startY3Degrees,startY3Norm,startYRaw1,startYRaw2,startYRaw3,stimOnset,subject_parity,symm,timestampFixOnset,timestampResponse,trialId,trial_count,visual_field,xCoG,xCoGMask,xFix1,xFix2,xFix3,xStimNormal,yCoG,yCoGMask,yCoGMaskZero,yCoGZero,yFix1,yFix2,yFix3,yStimNormal,y_stim,y_stim_degrees,driftCorr,exp,heavySide,half,sacc_dir
817.505278908,1.0,control,0.0,32.3333333333,176.333333333,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,169,84,433,12181416.0,12181611,12181732,16.8,50.0045987775,1.51529087204,50.0045987775,1.51529087204,0.28357995526,0.28357995526,,0.28357995526,0.509090909091,0.0952741020794,,0.0952741020794,92.0,125.204598777,3.79407875083,125.204598777,3.79407875083,0.710044983615,0.710044983615,,0.710044983615,2.78787878788,0.521739130435,,0.521739130435,-31.3,1.90459877747,0.0577151144687,1.90459877747,0.0577151144687,0.0108011272824,0.0108011272824,,0.0108011272824,-0.948484848485,-0.177504725898,,-0.177504725898,528.8,604.0,480.7,-38.2,-38.3729809649,-1.18679322572,-1.15757575758,-1.18144329897,-9.0,-9.17298096491,-0.283700442214,-0.272727272727,-0.278350515464,-28.9,-29.0729809649,-0.899164359739,-0.875757575758,-0.89381443299,539.8,569.0,549.1,undefined,00408.asc,3.0,zero,686.0,right,342.742889074,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,0.0,5.0,asymm_garage_paintbrush,1.0,5.0,2.0,right,649.0,822.0,12181383.0,12181587,12181697,3.0,33.0,24,35,173.0,368,489,140.0,344,454,3.0,yes,180.0,240.0,-11.9,21.3045987775,0.645593902347,21.3045987775,0.645593902347,0.120820030874,0.120820030874,-0.360606060606,-0.0674858223062,18.1,51.3045987775,1.55468481144,51.3045987775,1.55468481144,0.290952356016,0.290952356016,0.548484848485,0.102646502836,92.3,125.504598777,3.80316965992,125.504598777,3.80316965992,0.711746306867,0.711746306867,2.79696969697,0.523440453686,500.1,530.1,604.3,-208.3,-208.472980965,-6.44761796799,-6.31212121212,-6.44226804124,-46.5,-46.6729809649,-1.44349425665,-1.40909090909,-1.4381443299,-12.5,-12.6729809649,-0.391947864894,-0.378787878788,-0.386597938144,369.7,531.5,565.5,12181243.0,even,asymm,12180893.0,12182065.0,12215.0,83.0,lower,-33.2045987775,-33.2045987775,17.1,88.4,-31.4,545.204598777,578.172980965,578.172980965,0.172980964907,0.172980964907,145.4,179.5,167.1,578.0,-194.0,-6.0,True,004B,left__,first,539.8
847.098528763,1.0,control,0.0,29.3333333333,173.333333333,garage,no,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',2.0,85.0,150.0,182,260,304,12194111.0,12194311,12194583,14.9,16.1057513206,0.488053070322,16.1057513206,0.488053070322,0.0929177960806,0.0929177960806,,-0.0929177960806,0.451515151515,0.0859615384615,,-0.0859615384615,50.9,52.1057513206,1.57896216123,52.1057513206,1.57896216123,0.300610103773,0.300610103773,,-0.300610103773,1.54242424242,0.293653846154,,-0.293653846154,75.3,76.5057513206,2.31835610063,76.5057513206,2.31835610063,0.441379334542,0.441379334542,,-0.441379334542,2.28181818182,0.434423076923,,-0.434423076923,526.9,562.9,587.3,13.4,14.6852461995,0.500633393165,0.406060606061,0.456818181818,-2.2,-0.914753800494,-0.0311847886532,-0.0666666666667,-0.075,-2.3,-1.01475380049,-0.0345938795623,-0.069696969697,-0.0784090909091,209.4,193.8,193.7,undefined,00408.asc,3.0,overlap,746.0,left,429.59323706,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,0.0,6.0,asymm_garage_chisel2,1.0,6.0,2.0,right,676.0,853.0,12194081.0,12194295,12194573,3.0,30.0,16,10,177.0,377,649,147.0,361,639,3.0,yes,180.0,240.0,7.7,8.90575132064,0.269871252141,8.90575132064,0.269871252141,0.0513793345421,0.0513793345421,0.233333333333,0.0444230769231,17.3,18.5057513206,0.56078034305,18.5057513206,0.56078034305,0.106763949927,0.106763949927,0.524242424242,0.0998076923077,51.9,53.1057513206,1.60926519153,53.1057513206,1.60926519153,0.306379334542,0.306379334542,1.57272727273,0.299423076923,519.7,529.3,563.9,187.4,188.6852462,6.43245157498,5.67878787879,6.38863636364,15.3,16.5852461995,0.565406120438,0.463636363636,0.521590909091,0.7,1.98524619951,0.0676788477104,0.0212121212121,0.0238636363636,383.4,211.3,196.7,12193934.0,even,asymm,12193494.0,12194787.0,12218.0,86.0,upper,-1.20575132064,-1.20575132064,17.5,50.6,71.3,513.205751321,194.7147538,194.7147538,-1.28524619951,-1.28524619951,-175.8,-189.4,-191.1,196.0,188.0,5.0,True,004B,left__,first,593.4
638.550494778,1.0,control,0.0,32.3333333333,187.0,kitchen,no,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,347,152,,12212924.0,12213288,,0.3,-31.8684136693,-0.965709505129,-31.8684136693,-0.965709505129,-0.170419324434,-0.170419324434,,0.170419324434,0.00909090909091,0.00160427807487,,-0.00160427807487,28.0,-4.16841366925,-0.126315565735,-4.16841366925,-0.126315565735,-0.0222909821885,-0.0222909821885,,0.0222909821885,0.848484848485,0.149732620321,,-0.149732620321,,,,,,,,,,,,,,512.3,540.0,,12.1,13.1487213951,0.406661486447,0.366666666667,0.374226804124,-13.0,-11.9512786049,-0.369627173347,-0.393939393939,-0.40206185567,,,,,,209.1,184.0,,undefined,00408.asc,2.0,zero,499.0,left,302.676885617,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,0.0,5.0,asymm_kitchen_fork,1.0,5.0,1.0,left,417.0,645.0,12212892.0,12213273,,2.0,32.0,15,,228.0,592,,196.0,577,,3.0,yes,180.0,240.0,-2.3,-34.4684136693,-1.04449738392,-34.4684136693,-1.04449738392,-0.18432306775,-0.18432306775,-0.069696969697,-0.0122994652406,6.5,-25.6684136693,-0.77783071725,-25.6684136693,-0.77783071725,-0.137264244221,-0.137264244221,0.19696969697,0.0347593582888,,,,,,,,,,509.7,518.5,,185.1,186.148721395,5.75717695036,5.60909090909,5.72474226804,17.1,18.1487213951,0.561300661705,0.518181818182,0.528865979381,,,,,,382.1,214.1,,12212696.0,even,asymm,12212387.0,12213341.0,12222.0,90.0,upper,32.1684136693,32.1684136693,2.3,29.2,,479.831586331,195.951278605,195.951278605,-1.04872139513,-1.04872139513,-168.6,-195.4,,197.0,187.0,5.0,True,004B,right__,first,593.1
682.945388982,1.0,control,0.0,21.3333333333,176.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,188,226,155,12216980.0,12217191,12217434,-35.9,-34.0847589548,-1.03287148348,-34.0847589548,-1.03287148348,-0.193297309763,-0.193297309763,,0.193297309763,-1.08787878788,-0.20359168242,,0.20359168242,38.2,40.0152410452,1.21258306197,40.0152410452,1.21258306197,0.226929533337,0.226929533337,,-0.226929533337,1.15757575758,0.216635160681,,-0.216635160681,68.3,70.1152410452,2.1247042741,70.1152410452,2.1247042741,0.39762896623,0.39762896623,,-0.39762896623,2.0696969697,0.387334593573,,-0.387334593573,476.1,550.2,580.3,-4.7,3.12489626572,0.146479512456,-0.142424242424,-0.2203125,8.7,16.5248962657,0.774604512456,0.263636363636,0.4078125,6.1,13.9248962657,0.652729512456,0.184848484848,0.2859375,147.3,160.7,158.1,undefined,00408.asc,3.0,overlap,569.0,left,347.72684253,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,6.0,asymm_kitchen_knife,1.0,6.0,1.0,left,507.0,690.0,12216945.0,12217170,12217419,3.0,35.0,21,15,183.0,394,637,148.0,373,622,3.0,yes,180.0,240.0,-13.8,-11.9847589548,-0.363174513783,-11.9847589548,-0.363174513783,-0.0679664969083,-0.0679664969083,-0.418181818182,-0.0782608695652,-23.2,-21.3847589548,-0.648022998631,-21.3847589548,-0.648022998631,-0.121274625453,-0.121274625453,-0.70303030303,-0.13156899811,33.1,34.9152410452,1.05803760743,34.9152410452,1.05803760743,0.198007038063,0.198007038063,1.00303030303,0.187712665406,498.2,488.8,545.1,229.7,237.524896266,11.1339795125,6.96060606061,10.7671875,13.4,21.2248962657,0.994917012456,0.406060606061,0.628125,7.3,15.1248962657,0.708979512456,0.221212121212,0.3421875,381.7,165.4,159.3,12216797.0,even,asymm,12216447.0,12217487.0,12223.0,91.0,upper,-1.81524104517,-1.81524104517,-24.6,32.6,59.3,513.815241045,144.175103734,144.175103734,-7.82489626572,-7.82489626572,-223.2,-225.8,-227.0,152.0,232.0,6.0,True,004B,left__,first,531.3
746.936059458,1.0,control,0.0,27.0,184.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,159,502,,12221759.0,12221938,,-7.5,-20.9578679943,-0.635086908918,-20.9578679943,-0.635086908918,-0.113695486407,-0.113695486407,,0.113695486407,-0.227272727273,-0.0406871609403,,0.0406871609403,42.9,29.4421320057,0.892185818355,29.4421320057,0.892185818355,0.159722235112,0.159722235112,,-0.159722235112,1.3,0.232730560579,,-0.232730560579,,,,,,,,,,,,,,504.5,554.9,,2.1,9.39229281505,0.347862696854,0.0636363636364,0.0777777777778,-11.4,-4.10770718495,-0.152137303146,-0.345454545455,-0.422222222222,,,,,,176.1,162.6,,undefined,00408.asc,2.0,overlap,661.0,left,371.806469863,black,32.0,C,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon,0.0,5.0,asymm_kitchen_spoon,1.0,5.0,1.0,left,581.0,752.0,12221724.0,12221920,,2.0,35.0,18,,171.0,350,,136.0,332,,3.0,yes,180.0,240.0,-3.0,-16.4578679943,-0.498723272554,-16.4578679943,-0.498723272554,-0.0892831898424,-0.0892831898424,-0.0909090909091,-0.0162748643761,2.0,-11.4578679943,-0.347208121039,-11.4578679943,-0.347208121039,-0.0621584158822,-0.0621584158822,0.0606060606061,0.0108499095841,,,,,,,,,,509.0,514.0,,195.5,202.792292815,7.51082565982,5.92424242424,7.24074074074,5.7,12.9922928151,0.481196030187,0.172727272727,0.211111111111,,,,,,369.5,179.7,,12221588.0,even,asymm,12221207.0,12222340.0,12224.0,92.0,upper,13.4578679943,13.4578679943,1.2,39.7,,498.542132006,166.707707185,166.707707185,-7.29229281505,-7.29229281505,-205.4,-217.0,,174.0,210.0,6.0,True,004B,right__,first,560.1
1088.82617857,1.0,control,0.0,24.0,176.0,garage,no,compatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,153,497,140,12229600.0,12229779,12230299,-14.9,-39.4764355818,-1.19625562369,-39.4764355818,-1.19625562369,-0.224297929442,-0.224297929442,,-0.224297929442,-0.451515151515,-0.0846590909091,,-0.0846590909091,-48.1,-72.6764355818,-2.20231622975,-72.6764355818,-2.20231622975,-0.412934293079,-0.412934293079,,-0.412934293079,-1.45757575758,-0.273295454545,,-0.273295454545,-105.5,-130.076435582,-3.94171016915,-130.076435582,-3.94171016915,-0.739070656715,-0.739070656715,,-0.739070656715,-3.19696969697,-0.599431818182,,-0.599431818182,497.1,463.9,406.5,-61.7,-58.6027401217,-2.4417808384,-1.8696969697,-2.57083333333,-2.4,0.697259878341,0.0290524949309,-0.0727272727273,-0.1,-18.4,-15.3027401217,-0.637614171736,-0.557575757576,-0.766666666667,557.3,616.6,600.6,undefined,00408.asc,3.0,overlap,790.0,right,364.445320646,black,32.0,E,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,0.0,6.0,asymm_garage_chisel,1.0,6.0,2.0,right,863.0,1095.0,12229552.0,12229755,12230278,3.0,48.0,24,21,232.0,411,931,184.0,387,910,3.0,yes,180.0,240.0,-2.7,-27.2764355818,-0.826558653995,-27.2764355818,-0.826558653995,-0.154979747624,-0.154979747624,-0.0818181818182,-0.0153409090909,-11.7,-36.2764355818,-1.09928592672,-36.2764355818,-1.09928592672,-0.20611611126,-0.20611611126,-0.354545454545,-0.0664772727273,-40.9,-65.4764355818,-1.98413441157,-65.4764355818,-1.98413441157,-0.372025202169,-0.372025202169,-1.23939393939,-0.232386363636,509.3,500.3,471.1,-239.4,-236.302740122,-9.84594750507,-7.25454545455,-9.975,-53.1,-50.0027401217,-2.08344750507,-1.60909090909,-2.2125,-16.2,-13.1027401217,-0.545947505069,-0.490909090909,-0.675,379.6,565.9,602.8,12229368.0,even,asymm,12228998.0,12230463.0,12226.0,94.0,lower,24.5764355818,24.5764355818,-12.9,-42.1,-95.0,487.423564418,615.902740122,615.902740122,-3.09725987834,-3.09725987834,183.0,220.3,217.0,619.0,-235.0,-7.0,True,004B,right__,first,557.3
563.760192029,1.0,control,1.0,32.3333333333,176.333333333,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,377,123,,12361640.0,12362032,,15.9,49.1045987775,1.48801814477,49.1045987775,1.48801814477,0.278475985505,0.278475985505,,0.278475985505,0.481818181818,0.0901701323251,,0.0901701323251,-12.6,20.6045987775,0.624381781135,20.6045987775,0.624381781135,0.116850276621,0.116850276621,,0.116850276621,-0.381818181818,-0.0714555765595,,-0.0714555765595,,,,,,,,,,,,,,527.9,499.4,,6.5,6.32701903509,0.195681001085,0.19696969697,0.201030927835,9.4,9.22701903509,0.285371722735,0.284848484848,0.290721649485,,,,,,156.5,159.4,,undefined,00408.asc,2.0,zero,500.0,right,394.476027628,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,0.0,6.0,asymm_garage_paintbrush,1.0,1.0,2.0,right,414.0,571.0,12361599.0,12362019,,2.0,41.0,13,,157.0,549,,116.0,536,,3.0,yes,180.0,240.0,1.3,34.5045987775,1.04559390235,34.5045987775,1.04559390235,0.195678253936,0.195678253936,0.0393939393939,0.00737240075614,15.1,48.3045987775,1.46377572053,48.3045987775,1.46377572053,0.273939123502,0.273939123502,0.457575757576,0.0856332703214,,,,,,,,,,513.3,527.1,,248.2,248.027019035,7.67093873304,7.52121212121,7.67628865979,4.4,4.22701903509,0.130732547477,0.133333333333,0.136082474227,,,,,,398.2,154.4,,12361483.0,even,asymm,12361083.0,12362054.0,12229.0,97.0,upper,-33.2045987775,-33.2045987775,17.6,-9.6,,545.204598777,150.172980965,150.172980965,0.172980964907,0.172980964907,-224.0,-223.6,,150.0,234.0,6.0,True,004B,left__,first,540.5
478.902376914,1.0,control,1.0,64.3333333333,165.666666667,garage,no,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,425,,,12369651.0,,,28.0,77.2380396484,2.34054665601,77.2380396484,2.34054665601,0.466225591439,0.466225591439,,0.466225591439,0.848484848485,0.169014084507,,0.169014084507,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,-1.3,-7.1504250274,-0.111146503017,-0.0393939393939,-0.020207253886,,,,,,,,,,,211.7,,,undefined,00408.asc,1.0,zero,425.0,right,430.905277776,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,7.0,asymm_garage_hammer,0.0,1.0,2.0,right,328.0,485.0,12369620.0,,,1.0,31.0,,,157.0,,,126.0,,,3.0,yes,180.0,240.0,1.3,50.5380396484,1.53145574692,50.5380396484,1.53145574692,0.305058589427,0.305058589427,0.0393939393939,0.00784708249497,,,,,,,,,,,,,,,,,,,513.3,,,154.3,148.449574973,2.30750634672,4.67575757576,2.39844559585,,,,,,,,,,,367.3,,,12369494.0,even,asymm,12369054.0,12369979.0,12231.0,99.0,upper,-49.2380396484,-49.2380396484,33.0,,,561.238039648,218.850425027,218.850425027,5.8504250274,5.8504250274,-171.1,,,213.0,171.0,5.0,True,004B,left__,first,595.7
538.038263863,1.0,control,1.0,29.3333333333,173.333333333,garage,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',2.0,85.0,150.0,166,253,,12388228.0,12388415,,18.5,17.2942486794,0.524068141799,17.2942486794,0.524068141799,0.0997745116117,0.0997745116117,,0.0997745116117,0.560606060606,0.106730769231,,0.106730769231,-34.4,-35.6057513206,-1.07896216123,-35.6057513206,-1.07896216123,-0.205417796081,-0.205417796081,,-0.205417796081,-1.04242424242,-0.198461538462,,-0.198461538462,,,,,,,,,,,,,,530.5,477.6,,-26.6,-25.3147538005,-0.863002970471,-0.806060606061,-0.906818181818,-10.1,-8.81475380049,-0.300502970471,-0.306060606061,-0.344318181818,,,,,,145.4,161.9,,undefined,00408.asc,2.0,overlap,419.0,right,463.259812589,black,32.0,B,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel2,0.0,7.0,asymm_garage_chisel2,1.0,1.0,2.0,right,343.0,545.0,12388187.0,12388396,,2.0,41.0,19,,202.0,389,,161.0,370,,3.0,yes,180.0,240.0,11.8,10.5942486794,0.321037838769,10.5942486794,0.321037838769,0.0611206654579,0.0611206654579,0.357575757576,0.0680769230769,20.5,19.2942486794,0.584674202405,19.2942486794,0.584674202405,0.11131297315,0.11131297315,0.621212121212,0.118269230769,,,,,,,,,,523.8,532.5,,214.2,215.4852462,7.34608793862,6.49090909091,7.30227272727,-21.7,-20.4147538005,-0.695957515926,-0.657575757576,-0.739772727273,,,,,,386.2,150.3,,12388026.0,even,asymm,12387556.0,12388571.0,12235.0,103.0,upper,1.20575132064,1.20575132064,22.5,-30.9,,510.794248679,170.7147538,170.7147538,-1.28524619951,-1.28524619951,-236.5,-227.5,,172.0,212.0,6.0,True,004B,right__,first,529.4
752.002075894,1.0,control,1.0,42.6666666667,176.0,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,161,376,38,12401089.0,12401266,12401731,6.2,-5.82626300639,-0.176553424436,-5.82626300639,-0.176553424436,-0.0331037670818,-0.0331037670818,,0.0331037670818,0.187878787879,0.0352272727273,,-0.0352272727273,48.0,35.9737369936,1.09011324223,35.9737369936,1.09011324223,0.204396232918,0.204396232918,,-0.204396232918,1.45454545455,0.272727272727,,-0.272727272727,53.4,41.3737369936,1.25374960587,41.3737369936,1.25374960587,0.2350780511,0.2350780511,,-0.2350780511,1.61818181818,0.303409090909,,-0.303409090909,518.2,560.0,565.4,17.1,14.6352441057,0.343013533727,0.518181818182,0.40078125,4.9,2.43524410567,0.0570760337266,0.148484848485,0.11484375,-16.1,-18.5647558943,-0.435111466273,-0.487878787879,-0.37734375,185.1,172.9,151.9,undefined,00408.asc,3.0,zero,575.0,left,412.181657886,black,32.0,D,control,25.0,50.0,4000.0,50.0,50.0,1.0,spoon2,0.0,6.0,asymm_kitchen_spoon2,1.0,1.0,1.0,left,585.0,757.0,12401053.0,12401252,12401644,3.0,36.0,14,87,172.0,349,814,136.0,335,727,3.0,yes,180.0,240.0,-2.6,-14.6262630064,-0.443220091103,-14.6262630064,-0.443220091103,-0.0831037670818,-0.0831037670818,-0.0787878787879,-0.0147727272727,14.0,1.97373699361,0.0598102119274,1.97373699361,0.0598102119274,0.0112144147364,0.0112144147364,0.424242424242,0.0795454545455,46.6,34.5737369936,1.04768899981,34.5737369936,1.04768899981,0.196441687464,0.196441687464,1.41212121212,0.264772727273,509.4,526.0,558.6,206.1,203.635244106,4.77270103373,6.24545454545,4.83046875,13.1,10.6352441057,0.249263533727,0.39696969697,0.30703125,5.5,3.03524410567,0.0711385337266,0.166666666667,0.12890625,374.1,181.1,173.5,12400917.0,even,asymm,12400497.0,12401674.0,12238.0,106.0,upper,12.0262630064,12.0262630064,13.0,49.3,53.7,499.973736994,170.464755894,170.464755894,2.46475589433,2.46475589433,-202.5,-212.5,-229.7,168.0,216.0,6.0,True,004B,right__,first,569.1
685.123304065,1.0,control,1.0,43.3333333333,176.333333333,kitchen,no,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,149,380,,12404879.0,12405050,,17.9,-12.990600737,-0.393654567787,-12.990600737,-0.393654567787,-0.0736707036122,-0.0736707036122,,0.0736707036122,0.542424242424,0.101512287335,,-0.101512287335,29.5,-1.39060073696,-0.0421394162714,-1.39060073696,-0.0421394162714,-0.00788620455741,-0.00788620455741,,0.00788620455741,0.893939393939,0.167296786389,,-0.167296786389,,,,,,,,,,,,,,529.9,541.5,,-55.3,-43.50931181,-1.00406104177,-1.67575757576,-1.27615384615,-5.7,6.09068818995,0.140554342845,-0.172727272727,-0.131538461538,,,,,,507.7,557.3,,undefined,00408.asc,2.0,overlap,529.0,left,376.798822951,black,32.0,D,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,6.0,asymm_kitchen_washingbrush,1.0,1.0,1.0,left,448.0,689.0,12404848.0,12405030,,2.0,31.0,20,,241.0,412,,210.0,392,,3.0,yes,180.0,240.0,9.1,-21.790600737,-0.660321234453,-21.790600737,-0.660321234453,-0.123576185654,-0.123576185654,0.275757575758,0.051606805293,18.3,-12.590600737,-0.381533355665,-12.590600737,-0.381533355665,-0.0714022726103,-0.0714022726103,0.554545454545,0.103780718336,,,,,,,,,,521.1,530.3,,-213.2,-201.40931181,-4.64790719562,-6.46060606061,-4.92,-57.1,-45.30931181,-1.04559950331,-1.7303030303,-1.31769230769,,,,,,349.8,505.9,,12404638.0,even,asymm,12404258.0,12405327.0,12239.0,107.0,lower,30.890600737,30.890600737,18.1,27.6,,481.109399263,551.20931181,551.20931181,-11.79068819,-11.79068819,121.9,165.2,,563.0,-179.0,-6.0,True,004B,right__,first,507.7
654.764941016,1.0,control,1.0,21.3333333333,176.333333333,kitchen,no,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,92,238,292,12425236.0,12425354,12425610,23.4,25.2152410452,0.76409821349,25.2152410452,0.76409821349,0.142997586268,0.142997586268,,-0.142997586268,0.709090909091,0.132703213611,,-0.132703213611,26.9,28.7152410452,0.870158819551,28.7152410452,0.870158819551,0.162846357534,0.162846357534,,-0.162846357534,0.815151515152,0.152551984877,,-0.152551984877,70.3,72.1152410452,2.1853103347,72.1152410452,2.1853103347,0.408971121239,0.408971121239,,-0.408971121239,2.1303030303,0.398676748582,,-0.398676748582,535.4,538.9,582.3,103.1,110.924896266,5.19960451246,3.12424242424,4.8328125,10.7,18.5248962657,0.868354512456,0.324242424242,0.5015625,-3.7,4.12489626572,0.193354512456,-0.112121212121,-0.1734375,290.1,197.7,183.3,undefined,00408.asc,3.0,overlap,622.0,left,425.003529738,black,32.0,D,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,8.0,asymm_kitchen_knife,1.0,2.0,1.0,left,563.0,659.0,12425213.0,12425330,12425594,3.0,23.0,24,16,96.0,214,470,73.0,190,454,3.0,yes,180.0,240.0,6.3,8.11524104517,0.245916395308,8.11524104517,0.245916395308,0.0460221609367,0.0460221609367,0.190909090909,0.0357277882798,22.4,24.2152410452,0.733795183187,24.2152410452,0.733795183187,0.137326508763,0.137326508763,0.678787878788,0.127032136106,29.2,31.0152410452,0.939855789248,31.0152410452,0.939855789248,0.175889835795,0.175889835795,0.884848484848,0.165595463138,518.3,534.4,541.2,192.7,200.524896266,9.39960451246,5.83939393939,9.0328125,100.3,108.124896266,5.06835451246,3.03939393939,4.7015625,9.5,17.3248962657,0.812104512456,0.287878787879,0.4453125,379.7,287.3,196.5,12425140.0,even,asymm,12424710.0,12425799.0,12244.0,112.0,upper,-1.81524104517,-1.81524104517,23.2,30.3,72.4,513.815241045,179.175103734,179.175103734,-7.82489626572,-7.82489626572,-96.6,-189.0,-194.7,187.0,197.0,5.0,True,004B,left__,first,674.1
