_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,318,318,0,0,318,0,3,318,0,0,0,318,3,0,318,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,397.482372093,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,18,asymm_garage_chisel2,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-13.2541324123,13.2541324123,384,0,384,-192,-6
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,319,319,0,0,319,0,3,319,0,0,0,319,3,0,319,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,397.626828729,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,18,asymm_kitchen_washingbrush,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,30.890600737,-30.890600737,384,0,384,201,5
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,320,320,0,0,320,0,3,320,0,0,0,320,3,0,320,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,439.013708724,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,17,asymm_kitchen_spoon,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-20.2982223524,20.2982223524,384,0,384,-236,-7
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,321,321,0,0,321,0,3,321,0,0,0,321,3,0,321,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,403.721789945,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,19,symm_garage_ruler,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-11.9365197342,11.9365197342,384,0,384,-210,-7
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,322,322,0,0,322,0,3,322,0,0,0,322,3,0,322,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,362.19935437,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,sharpeningsteel,NA,NA,18,asymm_kitchen_sharpeningsteel,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,22.2082942494,-22.2082942494,384,0,384,170,5
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,323,323,0,0,323,0,3,323,0,0,0,323,3,0,323,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,395.801166962,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,screwdriver,NA,NA,18,asymm_garage_screwdriver,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,52.2942797261,-52.2942797261,384,0,384,-218,-7
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,324,324,0,0,324,0,3,324,0,0,0,324,3,0,324,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,311.579873211,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,19,asymm_kitchen_peeler,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,3.9751845897,-3.9751845897,384,0,384,-185,-6
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,325,325,0,0,325,0,3,325,0,0,0,325,3,0,325,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,403.598200496,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,knife,NA,NA,18,asymm_kitchen_knife,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-1.8152410452,1.8152410452,384,0,384,-218,-7
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,326,326,0,0,326,0,3,326,0,0,0,326,3,0,326,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,386.629214766,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,19,asymm_kitchen_fork,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,31.5657354875,-31.5657354875,384,0,384,-198,-6
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,327,327,0,0,327,0,3,327,0,0,0,327,3,0,327,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,381.437048602,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,18,asymm_garage_wrench,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,26.7202121273,-26.7202121273,384,0,384,-189,-6
NA,NA,control,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,328,328,0,0,328,0,3,328,0,0,0,328,3,0,328,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,334.841532729,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,chisel,NA,NA,20,asymm_garage_chisel,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-24.5764355818,24.5764355818,384,0,384,210,6
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,329,329,0,0,329,0,3,329,0,0,0,329,3,0,329,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,442.39033025,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,carrot,NA,NA,18,symm_kitchen_carrot,no,2,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,-7.0531931784,7.0531931784,384,0,384,235,6
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,330,330,0,0,330,0,3,330,0,0,0,330,3,0,330,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,347.444167937,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,roller,NA,NA,20,symm_kitchen_roller,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,2.5119474818,-2.5119474818,384,0,384,-221,-7
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,331,331,0,0,331,0,3,331,0,0,0,331,3,0,331,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,363.446865272,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,spoon2,NA,NA,19,asymm_kitchen_spoon2,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,2.317505638,-2.317505638,384,0,384,-226,-7
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,332,332,0,0,332,0,3,332,0,0,0,332,3,0,332,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,361.270752291,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,hammer,NA,NA,20,asymm_garage_hammer,no,2,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,47.7368632756,-47.7368632756,384,0,384,219,6
NA,NA,control,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,333,333,0,0,333,0,3,333,0,0,0,333,3,0,333,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,346.258581908,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,leveller,NA,NA,20,symm_garage_leveller,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-3.8552939967,3.8552939967,384,0,384,-222,-7
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,334,334,0,0,334,0,3,334,0,0,0,334,3,0,334,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,right,768,NA,512.078807986,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,chisel2,NA,NA,19,asymm_garage_chisel2,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,13.2541324123,-13.2541324123,384,0,384,189,5
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,335,335,0,0,335,0,3,335,0,0,0,335,3,0,335,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,472.230917611,psycho,bouton 1,bouton 2,French,black,32,E,left,25,50,4000,NA,50,50,psycho,NA,8,paintbrush,NA,NA,19,asymm_garage_paintbrush,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,34.2252274893,-34.2252274893,384,0,384,187,5
NA,NA,opposite,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,336,336,0,0,336,0,3,336,0,0,0,336,3,0,336,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,369.352727712,psycho,bouton 1,bouton 2,French,black,32,C,right,25,50,4000,NA,50,50,psycho,NA,8,washingbrush,NA,NA,19,asymm_kitchen_washingbrush,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-33.9895188539,33.9895188539,384,0,384,-188,-6
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,337,337,0,0,337,0,3,337,0,0,0,337,3,0,337,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,437.071685518,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,mallet,NA,NA,18,asymm_garage_mallet,no,3,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,27.0870747767,-27.0870747767,384,0,384,-221,-7
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,338,338,0,0,338,0,3,338,0,0,0,338,3,0,338,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,412.037838885,psycho,bouton 1,bouton 2,French,black,32,D,control,25,50,4000,NA,50,50,psycho,NA,8,spoon,NA,NA,18,asymm_kitchen_spoon,no,3,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,-13.4578679943,13.4578679943,384,0,384,-219,-7
NA,NA,control,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,339,339,0,0,339,0,3,339,0,0,0,339,3,0,339,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,419.394013481,psycho,bouton 1,bouton 2,French,black,32,B,control,25,50,4000,NA,50,50,psycho,NA,8,peeler,NA,NA,20,asymm_kitchen_peeler,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,0.7641027481,-0.7641027481,384,0,384,211,6
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,kitchen,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,2,0,0,3,3,340,340,0,0,340,0,3,340,0,0,0,340,3,0,340,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,zero,left,768,NA,471.837305238,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,fork,NA,NA,20,asymm_kitchen_fork,no,4,NA,0,NA,1,2,NA,right,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,26.9061044361,-26.9061044361,384,0,384,-237,-7
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,compatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,341,341,0,0,341,0,3,341,0,0,0,341,3,0,341,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,left,768,NA,415.935877309,psycho,bouton 1,bouton 2,French,black,32,F,right,25,50,4000,NA,50,50,psycho,NA,8,wrench,NA,NA,19,asymm_garage_wrench,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,upper,1024,12.2379499064,-12.2379499064,384,0,384,237,6
NA,NA,overlap,NA,white,4,6,NA,NA,psycho,garage,no,no,NA,incompatible,0,NA,relative,1,bouton 1,2,bouton 2,1,0,0,3,3,342,342,0,0,342,0,3,342,0,0,0,342,3,0,342,85,NA,Logs experimental data,150,NA,0,no,no,mono,no,18,NA,black,overlap,right,768,NA,433.074193222,psycho,bouton 1,bouton 2,French,black,32,A,left,25,50,4000,NA,50,50,psycho,NA,8,ruler,NA,NA,20,symm_garage_ruler,no,4,NA,0,NA,1,2,NA,left,NA,NA,NA,NA,legacy,3,yes,180,240,NA,experiment,0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,Orientation effect,NA,108,lower,1024,11.9365197342,-11.9365197342,384,0,384,-234,-7
