RT,accuracy,aff_lum,block_count,boxHeight,boxWidth,cat,catch_trial,checkFixDotFailed,checkObjectFailed,comp,contrast_side,corrDirection,corrDirectionMask,correct_response,cutoff_warning_msg,dev_for_warning,durCheck1,durCheck2,durationFix1,durationFix2,durationFix3,durationFix4,eTimeSacc1,eTimeSacc2,eTimeSacc3,eTimeSacc4,endX1,endX1Corr,endX1CorrDegrees,endX1CorrMask,endX1CorrMaskDegrees,endX1CorrMaskNorm,endX1CorrNorm,endX1CorrNormToContrast,endX1CorrNormToHandle,endX1Degrees,endX1Norm,endX1NormToContrast,endX1NormToHandle,endX2,endX2Corr,endX2CorrDegrees,endX2CorrMask,endX2CorrMaskDegrees,endX2CorrMaskNorm,endX2CorrNorm,endX2CorrNormToContrast,endX2CorrNormToHandle,endX2Degrees,endX2Norm,endX2NormToContrast,endX2NormToHandle,endX3,endX3Corr,endX3CorrDegrees,endX3CorrMask,endX3CorrMaskDegrees,endX3CorrMaskNorm,endX3CorrNorm,endX3CorrNormToContrast,endX3CorrNormToHandle,endX3Degrees,endX3Norm,endX3NormToContrast,endX3NormToHandle,endX4,endX4Corr,endX4CorrDegrees,endX4CorrMask,endX4CorrMaskDegrees,endX4CorrMaskNorm,endX4CorrNorm,endX4CorrNormToContrast,endX4CorrNormToHandle,endX4Degrees,endX4Norm,endX4NormToContrast,endX4NormToHandle,endXRaw1,endXRaw2,endXRaw3,endXRaw4,endY1,endY1Corr,endY1CorrNorm,endY1Degrees,endY1Norm,endY2,endY2Corr,endY2CorrNorm,endY2Degrees,endY2Norm,endY3,endY3Corr,endY3CorrNorm,endY3Degrees,endY3Norm,endY4,endY4Corr,endY4CorrNorm,endY4Degrees,endY4Norm,endYRaw1,endYRaw2,endYRaw3,endYRaw4,eye_used,file,fixCount,gap,gazeDur,handle_side,jitter_dur,large_fix_col,large_fix_size,latin_square_letter,mask_side,max_dev_fix,max_dev_object,max_samples,min_samples_fix,min_samples_object,n_blink,object,outlier,overall_rep,picture_name,refixProb,rep,response,response_hand,rtFromLanding,rtFromStim,rtFromSuccess,sTimeSacc1,sTimeSacc2,sTimeSacc3,sTimeSacc4,saccCount,saccDur1,saccDur2,saccDur3,saccDur4,saccLandingTime1,saccLandingTime2,saccLandingTime3,saccLandingTime4,saccLat1,saccLat2,saccLat3,saccLat4,scale,scale_item,scaled_height,scaled_width,startX1,startX1Corr,startX1CorrDegrees,startX1CorrMask,startX1CorrMaskDegrees,startX1CorrMaskNorm,startX1CorrNorm,startX1Degrees,startX1Norm,startX2,startX2Corr,startX2CorrDegrees,startX2CorrMask,startX2CorrMaskDegrees,startX2CorrMaskNorm,startX2CorrNorm,startX2Degrees,startX2Norm,startX3,startX3Corr,startX3CorrDegrees,startX3CorrMask,startX3CorrMaskDegrees,startX3CorrMaskNorm,startX3CorrNorm,startX3Degrees,startX3Norm,startX4,startX4Corr,startX4CorrDegrees,startX4CorrMask,startX4CorrMaskDegrees,startX4CorrMaskNorm,startX4CorrNorm,startX4Degrees,startX4Norm,startXRaw1,startXRaw2,startXRaw3,startXRaw4,startY1,startY1Corr,startY1CorrNorm,startY1Degrees,startY1Norm,startY2,startY2Corr,startY2CorrNorm,startY2Degrees,startY2Norm,startY3,startY3Corr,startY3CorrNorm,startY3Degrees,startY3Norm,startY4,startY4Corr,startY4CorrNorm,startY4Degrees,startY4Norm,startYRaw1,startYRaw2,startYRaw3,startYRaw4,stimOnset,subject_parity,symm,timestampFixOnset,timestampResponse,trialId,trial_count,visual_field,xCoG,xCoGMask,xFix1,xFix2,xFix3,xFix4,xStimNormal,yCoG,yCoGMask,yCoGMaskZero,yCoGZero,yFix1,yFix2,yFix3,yFix4,yStimNormal,y_stim,y_stim_degrees,driftCorr,exp,heavySide,half,sacc_dir
348.133557582,1.0,control,4.0,21.3333333333,176.333333333,kitchen,no,False,False,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,520.0,426.0,265.0,317,,,13858845.0,13859126,,,-30.0,-28.1847589548,-0.854083604692,-28.1847589548,-0.854083604692,-0.159837952485,-0.159837952485,,0.159837952485,-0.909090909091,-0.170132325142,,0.170132325142,-63.7,-61.8847589548,-1.8752957259,-61.8847589548,-1.8752957259,-0.350953264394,-0.350953264394,,0.350953264394,-1.9303030303,-0.361247637051,,0.361247637051,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,448.3,,,-26.4,-18.5751037343,-0.870707987544,-0.8,-1.2375,-6.9,0.92489626572,0.0433545124556,-0.209090909091,-0.3234375,,,,,,,,,,,152.6,172.1,,,undefined,PP17.asc,2.0,overlap,582.0,left,381.423835238,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,23.0,asymm_kitchen_knife,1.0,1.0,1.0,left,500.0,781.0,355.0,13858796.0,13859112,,,2.0,49.0,14,,,281.0,562,,,232.0,548,,,3.0,yes,180.0,240.0,-5.6,-3.78475895483,-0.114689665298,-3.78475895483,-0.114689665298,-0.0214636613695,-0.0214636613695,-0.169696969697,-0.0317580340265,-31.0,-29.1847589548,-0.884386634995,-29.1847589548,-0.884386634995,-0.16550902999,-0.16550902999,-0.939393939394,-0.175803402647,,,,,,,,,,,,,,,,,,,506.4,481.0,,,216.3,224.124896266,10.5058545125,6.55454545455,10.1390625,-12.4,-4.57510373428,-0.214457987544,-0.375757575758,-0.58125,,,,,,,,,,,395.3,166.6,,,13858564.0,odd,asymm,13858034.0,13859345.0,4482.0,402.0,upper,-1.81524104517,-1.81524104517,-29.3,-67.2,,,512.0,171.175103734,171.175103734,-7.82489626572,-7.82489626572,-218.7,-210.5,,,179.0,205.0,6.0,True,004A,left__,second,536.6
417.878043172,1.0,control,4.0,27.0,176.333333333,garage,no,False,False,incompatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,521.0,415.0,349.0,289,,,13863375.0,13863744,,,-15.6,38.2138704136,1.15799607314,38.2138704136,1.15799607314,0.216713820871,0.216713820871,,-0.216713820871,-0.472727272727,-0.0884688090737,,0.0884688090737,26.0,79.8138704136,2.41860213375,79.8138704136,2.41860213375,0.452630645068,0.452630645068,,-0.452630645068,0.787878787879,0.147448015123,,-0.147448015123,,,,,,,,,,,,,,,,,,,,,,,,,,,496.4,538.0,,,10.6,16.0217989139,0.593399959773,0.321212121212,0.392592592593,-8.3,-2.87820108612,-0.106600040227,-0.251515151515,-0.307407407407,,,,,,,,,,,609.6,590.7,,,undefined,PP17.asc,2.0,overlap,638.0,left,396.851359118,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,0.0,22.0,asymm_garage_screwdriver,1.0,1.0,2.0,right,561.0,842.0,427.0,13863335.0,13863726,,,2.0,40.0,18,,,281.0,650,,,241.0,632,,,3.0,yes,180.0,240.0,5.1,58.9138704136,1.78526880041,58.9138704136,1.78526880041,0.334105125219,0.334105125219,0.154545454545,0.0289224952741,-12.6,41.2138704136,1.24890516405,41.2138704136,1.24890516405,0.233727053385,0.233727053385,-0.381818181818,-0.0714555765595,,,,,,,,,,,,,,,,,,,517.1,499.4,,,-219.0,-213.578201086,-7.91030374393,-6.63636363636,-8.11111111111,1.7,7.12179891388,0.263770330144,0.0515151515151,0.062962962963,,,,,,,,,,,380.0,600.7,,,13863094.0,odd,asymm,13862564.0,13863936.0,4483.0,403.0,lower,-53.8138704136,-53.8138704136,-12.8,25.5,,,512.0,593.578201086,593.578201086,-5.42179891388,-5.42179891388,213.9,209.5,,,599.0,-215.0,-7.0,True,004A,left__,second,609.6
594.422969181,1.0,control,4.0,43.3333333333,176.333333333,kitchen,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,521.0,336.0,826.0,,,,13890723.0,,,,32.8,1.90939926304,0.0578605837286,1.90939926304,0.0578605837286,0.0108283512082,0.0108283512082,,-0.0108283512082,0.993939393939,0.186011342155,,-0.186011342155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.8,,,,-22.7,-10.90931181,-0.251753349463,-0.687878787879,-0.523846153846,,,,,,,,,,,,,,,,185.3,,,,undefined,PP17.asc,1.0,zero,826.0,left,392.266854159,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,24.0,asymm_kitchen_washingbrush,0.0,2.0,1.0,left,729.0,935.0,599.0,13890679.0,,,,1.0,44.0,,,,206.0,,,,162.0,,,,3.0,yes,180.0,240.0,6.5,-24.390600737,-0.739109113241,-24.390600737,-0.739109113241,-0.138320987166,-0.138320987166,0.19696969697,0.0368620037807,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5,,,,173.9,185.69068819,4.28516972746,5.2696969697,4.01307692308,,,,,,,,,,,,,,,,381.9,,,,13890517.0,odd,asymm,13889987.0,13891452.0,4489.0,409.0,upper,30.890600737,30.890600737,24.9,,,,512.0,196.20931181,196.20931181,-11.79068819,-11.79068819,-184.1,,,,208.0,176.0,5.0,True,004A,right__,second,569.3
317.553919474,1.0,control,4.0,64.3333333333,165.666666667,garage,no,False,False,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,561.0,344.0,552.0,,,,13915386.0,,,,33.7,-15.5380396484,-0.470849686316,-15.5380396484,-0.470849686316,-0.0937909837934,-0.0937909837934,,0.0937909837934,1.02121212121,0.203420523139,,-0.203420523139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.7,,,,17.8,11.9495749726,0.185744688693,0.539393939394,0.276683937824,,,,,,,,,,,,,,,,179.8,,,,undefined,PP17.asc,1.0,zero,552.0,left,448.912440134,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,22.0,asymm_garage_hammer,0.0,2.0,2.0,right,462.0,668.0,324.0,13915342.0,,,,1.0,44.0,,,,206.0,,,,162.0,,,,3.0,yes,180.0,240.0,11.3,-37.9380396484,-1.1496375651,-37.9380396484,-1.1496375651,-0.229002251399,-0.229002251399,0.342424242424,0.0682092555332,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3,,,,215.5,209.649574973,3.25880168351,6.5303030303,3.34974093264,,,,,,,,,,,,,,,,377.5,,,,13915180.0,odd,asymm,13914610.0,13915848.0,4494.0,414.0,upper,49.2380396484,49.2380396484,25.4,,,,512.0,167.850425027,167.850425027,5.8504250274,5.8504250274,-189.9,,,,162.0,222.0,6.0,True,004A,right__,second,563.8
1867.76083199,1.0,control,4.0,32.3333333333,176.333333333,garage,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,529.0,331.0,185.0,1897,,,13919002.0,13919205,,,-5.8,27.4045987775,0.830442387196,27.4045987775,0.830442387196,0.155413603653,0.155413603653,,0.155413603653,-0.175757575758,-0.0328922495274,,-0.0328922495274,-41.5,-8.29540122253,-0.251375794622,-8.29540122253,-0.251375794622,-0.0470438632658,-0.0470438632658,,-0.0470438632658,-1.25757575758,-0.235349716446,,-0.235349716446,,,,,,,,,,,,,,,,,,,,,,,,,,,506.2,470.5,,,-22.9,-23.0729809649,-0.71359734943,-0.693939393939,-0.70824742268,-11.1,-11.2729809649,-0.348648895822,-0.336363636364,-0.343298969072,,,,,,,,,,,135.1,146.9,,,undefined,PP17.asc,2.0,zero,2082.0,right,392.516401728,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,paintbrush,0.0,23.0,asymm_garage_paintbrush,1.0,2.0,2.0,right,1999.0,2201.0,1870.0,13918954.0,13919189,,,2.0,48.0,16,,,202.0,405,,,154.0,389,,,3.0,yes,180.0,240.0,3.7,36.9045987775,1.11832117507,36.9045987775,1.11832117507,0.209288839948,0.209288839948,0.112121212121,0.0209829867675,-2.9,30.3045987775,0.918321175075,30.3045987775,0.918321175075,0.171859728417,0.171859728417,-0.0878787878788,-0.0164461247637,,,,,,,,,,,,,,,,,,,515.7,509.1,,,219.0,218.827019035,6.76784594954,6.63636363636,6.77319587629,-6.8,-6.97298096491,-0.2156592051,-0.206060606061,-0.210309278351,,,,,,,,,,,377.0,151.2,,,13918800.0,odd,asymm,13918270.0,13921001.0,4495.0,415.0,upper,-33.2045987775,-33.2045987775,-2.9,-35.4,,,512.0,158.172980965,158.172980965,0.172980964907,0.172980964907,-234.4,-216.7,,,158.0,226.0,6.0,True,004A,left__,second,519.1
1825.02648305,1.0,control,4.0,27.0,176.333333333,garage,no,False,False,compatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,519.0,340.0,273.0,645,833,264,13946012.0,13946300,13946966,13947810,27.5,-26.3138704136,-0.797390012534,-26.3138704136,-0.797390012534,-0.149227998565,-0.149227998565,,-0.149227998565,0.833333333333,0.15595463138,,0.15595463138,-6.4,-60.2138704136,-1.82466273981,-60.2138704136,-1.82466273981,-0.341477525975,-0.341477525975,,-0.341477525975,-0.193939393939,-0.0362948960302,,-0.0362948960302,55.4,1.58612958637,0.0480645329204,1.58612958637,0.0480645329204,0.00899506381685,0.00899506381685,,0.00899506381685,1.67878787879,0.314177693762,,0.314177693762,34.6,-19.2138704136,-0.582238497383,-19.2138704136,-0.582238497383,-0.108963348281,-0.108963348281,,-0.108963348281,1.04848484848,0.196219281664,,0.196219281664,539.5,505.6,567.4,546.6,-16.1,-10.6782010861,-0.395488929115,-0.487878787879,-0.596296296296,-3.0,2.42179891388,0.0896962560698,-0.0909090909091,-0.111111111111,-0.4,5.02179891388,0.185992552366,-0.0121212121212,-0.0148148148148,-5.1,0.321798913884,0.011918478292,-0.154545454545,-0.188888888889,180.9,194.0,196.6,191.9,undefined,PP17.asc,4.0,zero,2015.0,right,381.550617016,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,screwdriver,0.0,23.0,asymm_garage_screwdriver,1.0,2.0,2.0,right,1961.0,2170.0,1830.0,13945966.0,13946287,13946947,13947801,4.0,46.0,13,19,9,209.0,497,1163,2007,163.0,484,1144,1998,3.0,yes,180.0,240.0,5.7,-48.1138704136,-1.45799607314,-48.1138704136,-1.45799607314,-0.272857488168,-0.272857488168,0.172727272727,0.0323251417769,22.9,-30.9138704136,-0.936783951928,-30.9138704136,-0.936783951928,-0.175314955087,-0.175314955087,0.693939393939,0.129867674858,6.1,-47.7138704136,-1.44587486102,-47.7138704136,-1.44587486102,-0.270589057166,-0.270589057166,0.184848484848,0.0345935727788,54.2,0.386129586372,0.0117008965567,0.386129586372,0.0117008965567,0.00218977081118,0.00218977081118,1.64242424242,0.307372400756,517.7,534.9,518.1,566.2,188.3,193.721798914,7.17488144125,5.70606060606,6.97407407407,5.3,10.7217989139,0.397103663477,0.160606060606,0.196296296296,10.4,15.8217989139,0.585992552366,0.315151515152,0.385185185185,0.8,6.22179891388,0.230436996811,0.0242424242424,0.0296296296296,385.3,202.3,207.4,197.8,13945803.0,odd,asymm,13945273.0,13947973.0,4500.0,420.0,upper,53.8138704136,53.8138704136,26.3,-4.2,56.9,25.6,512.0,191.578201086,191.578201086,-5.42179891388,-5.42179891388,-186.0,-180.9,-184.6,-186.3,197.0,187.0,5.0,True,004A,right__,second,564.9
422.924732265,1.0,control,4.0,32.0,176.0,garage,no,False,False,incompatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,547.0,409.0,171.0,455,,,13956916.0,13957108,,,30.5,9.37419214474,0.284066428628,9.37419214474,0.284066428628,0.0532624553678,0.0532624553678,,-0.0532624553678,0.924242424242,0.173295454545,,-0.173295454545,65.9,44.7741921447,1.35679370136,44.7741921447,1.35679370136,0.254398819004,0.254398819004,,-0.254398819004,1.99696969697,0.374431818182,,-0.374431818182,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5,577.9,,,10.5,8.79816649739,0.274942703043,0.318181818182,0.328125,2.3,0.598166497387,0.0186927030433,0.069696969697,0.071875,,,,,,,,,,,605.5,597.3,,,undefined,PP17.asc,2.0,overlap,626.0,left,440.137605155,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,wrench,0.0,26.0,asymm_garage_wrench,1.0,3.0,2.0,right,555.0,837.0,428.0,13956866.0,13957089,,,2.0,50.0,19,,,282.0,474,,,232.0,455,,,3.0,yes,180.0,240.0,17.0,-4.12580785526,-0.125024480462,-4.12580785526,-0.125024480462,-0.0234420900867,-0.0234420900867,0.515151515152,0.0965909090909,35.3,14.1741921447,0.429520974083,14.1741921447,0.429520974083,0.0805351826406,0.0805351826406,1.0696969697,0.200568181818,,,,,,,,,,,,,,,,,,,529.0,547.3,,,-209.5,-211.201833503,-6.60005729696,-6.34848484848,-6.546875,24.3,22.5981664974,0.706192703043,0.736363636364,0.759375,,,,,,,,,,,385.5,619.3,,,13956634.0,odd,asymm,13956085.0,13957471.0,4502.0,422.0,lower,21.1258078553,21.1258078553,31.0,70.0,,,512.0,596.701833503,596.701833503,1.70183350261,1.70183350261,232.7,213.7,,,595.0,-211.0,-7.0,True,004A,right__,second,605.5
549.517326306,1.0,control,4.0,43.3333333333,176.333333333,kitchen,no,False,False,incompatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,533.0,390.0,152.0,624,,,13960683.0,13960852,,,1.5,32.390600737,0.981533355665,32.390600737,0.981533355665,0.183689607204,0.183689607204,,0.183689607204,0.0454545454545,0.00850661625709,,0.00850661625709,-35.4,-4.50939926304,-0.136648462516,-4.50939926304,-0.136648462516,-0.0255731527205,-0.0255731527205,,-0.0255731527205,-1.07272727273,-0.200756143667,,-0.200756143667,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5,476.6,,,-11.7,0.0906881899503,0.00209280438347,-0.354545454545,-0.27,-2.9,8.89068818995,0.20516972746,-0.0878787878788,-0.0669230769231,,,,,,,,,,,567.3,576.1,,,undefined,PP17.asc,2.0,overlap,776.0,right,401.188897448,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,washingbrush,0.0,25.0,asymm_kitchen_washingbrush,1.0,3.0,1.0,left,699.0,947.0,557.0,13960647.0,13960837,,,2.0,36.0,15,,,248.0,417,,,212.0,402,,,3.0,yes,180.0,240.0,10.3,41.190600737,1.24820002233,41.190600737,1.24820002233,0.233595089246,0.233595089246,0.312121212121,0.0584120982987,4.8,35.690600737,1.08153335567,35.690600737,1.08153335567,0.20240416297,0.20240416297,0.145454545455,0.0272211720227,,,,,,,,,,,,,,,,,,,522.3,516.8,,,-192.7,-180.90931181,-4.17483027254,-5.83939393939,-4.44692307692,-15.5,-3.70931181005,-0.0855995033088,-0.469696969697,-0.357692307692,,,,,,,,,,,386.3,563.5,,,13960435.0,odd,asymm,13959895.0,13961382.0,4503.0,423.0,lower,-30.890600737,-30.890600737,5.3,-35.0,,,512.0,567.20931181,567.20931181,-11.79068819,-11.79068819,174.2,193.0,,,579.0,-195.0,-6.0,True,004A,left__,second,567.3
1004.09429559,1.0,control,4.0,21.3333333333,176.333333333,kitchen,no,False,False,incompatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,520.0,344.0,883.0,321,,,13965062.0,13965965,,,10.2,8.38475895483,0.254083604692,8.38475895483,0.254083604692,0.0475506178913,0.0475506178913,,0.0475506178913,0.309090909091,0.0578449905482,,0.0578449905482,57.6,55.7847589548,1.69044724106,55.7847589548,1.69044724106,0.316359691615,0.316359691615,,0.316359691615,1.74545454545,0.326654064272,,0.326654064272,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2,569.6,,,-7.3,0.52489626572,0.0246045124556,-0.221212121212,-0.3421875,2.4,10.2248962657,0.479292012456,0.0727272727273,0.1125,,,,,,,,,,,595.7,605.4,,,undefined,PP17.asc,2.0,zero,1204.0,right,381.737103014,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,knife,0.0,24.0,asymm_kitchen_knife,1.0,2.0,1.0,left,1129.0,1355.0,1011.0,13965013.0,13965947,,,2.0,49.0,18,,,226.0,1129,,,177.0,1111,,,3.0,yes,180.0,240.0,7.9,6.08475895483,0.184386634995,6.08475895483,0.184386634995,0.0345071396304,0.0345071396304,0.239393939394,0.0448015122873,17.9,16.0847589548,0.487416938025,16.0847589548,0.487416938025,0.0912179146777,0.0912179146777,0.542424242424,0.101512287335,,,,,,,,,,,,,,,,,,,519.9,529.9,,,-216.1,-208.275103734,-9.76289548754,-6.54848484848,-10.1296875,18.7,26.5248962657,1.24335451246,0.566666666667,0.8765625,,,,,,,,,,,386.9,621.7,,,13964836.0,odd,asymm,13964305.0,13966191.0,4504.0,424.0,lower,1.81524104517,1.81524104517,12.1,66.4,,,512.0,595.175103734,595.175103734,-7.82489626572,-7.82489626572,227.7,221.1,,,603.0,-219.0,-7.0,True,004A,right__,second,595.7
406.096253261,1.0,control,4.0,42.6666666667,176.0,kitchen,no,False,False,compatible,control, 'correction smaller than 15', 'correction smaller than 15',1.0,85.0,150.0,504.0,330.0,196.0,415,,,13974024.0,13974240,,,2.5,-9.52626300639,-0.288674636557,-9.52626300639,-0.288674636557,-0.0541264943545,-0.0541264943545,,0.0541264943545,0.0757575757576,0.0142045454545,,-0.0142045454545,56.6,44.5737369936,1.35071930284,44.5737369936,1.35071930284,0.253259869282,0.253259869282,,-0.253259869282,1.71515151515,0.321590909091,,-0.321590909091,,,,,,,,,,,,,,,,,,,,,,,,,,,514.5,568.6,,,-20.7,-23.1647558943,-0.542923966273,-0.627272727273,-0.48515625,-9.6,-12.0647558943,-0.282767716273,-0.290909090909,-0.225,,,,,,,,,,,596.3,607.4,,,undefined,PP17.asc,2.0,zero,611.0,left,362.778612776,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,spoon2,0.0,25.0,asymm_kitchen_spoon2,1.0,3.0,1.0,left,535.0,742.0,412.0,13973974.0,13974222,,,2.0,50.0,18,,,207.0,423,,,157.0,405,,,3.0,yes,180.0,240.0,1.1,-10.9262630064,-0.331098878982,-10.9262630064,-0.331098878982,-0.0620810398091,-0.0620810398091,0.0333333333333,0.00625,13.0,0.973736993605,0.0295071816244,0.973736993605,0.0295071816244,0.00553259655458,0.00553259655458,0.393939393939,0.0738636363636,,,,,,,,,,,,,,,,,,,513.1,525.0,,,-240.0,-242.464755894,-5.68276771627,-7.27272727273,-5.625,5.8,3.33524410567,0.0781697837266,0.175757575758,0.1359375,,,,,,,,,,,377.0,622.8,,,13973817.0,odd,asymm,13973307.0,13974559.0,4506.0,426.0,lower,12.0262630064,12.0262630064,8.1,58.6,,,512.0,619.464755894,619.464755894,2.46475589433,2.46475589433,233.0,230.4,,,617.0,-233.0,-7.0,True,004A,right__,second,596.3
739.344324599,1.0,control,4.0,24.0,176.0,garage,no,False,False,incompatible,control, 'correction towardsHandle', 'correction towardsHandle',2.0,85.0,150.0,572.0,375.0,972.0,,,,13982237.0,,,,-15.1,9.47643558182,0.287164714601,9.47643558182,0.287164714601,0.0538433839876,0.0538433839876,,-0.0538433839876,-0.457575757576,-0.0857954545455,,0.0857954545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.9,,,,-21.8,-18.7027401217,-0.779280838402,-0.660606060606,-0.908333333333,,,,,,,,,,,,,,,,187.2,,,,undefined,PP17.asc,1.0,zero,972.0,left,432.603604948,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,chisel,0.0,24.0,asymm_garage_chisel,0.0,3.0,2.0,right,870.0,1119.0,744.0,13982196.0,,,,1.0,41.0,,,,249.0,,,,208.0,,,,3.0,yes,180.0,240.0,3.2,27.7764355818,0.841710169146,27.7764355818,0.841710169146,0.157820656715,0.157820656715,0.0969696969697,0.0181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2,,,,162.5,165.597259878,6.89988582826,4.92424242424,6.77083333333,,,,,,,,,,,,,,,,371.5,,,,13981988.0,odd,asymm,13981407.0,13983107.0,4508.0,428.0,upper,-24.5764355818,-24.5764355818,-12.2,,,,512.0,205.902740122,205.902740122,-3.09725987834,-3.09725987834,-176.8,,,,209.0,175.0,5.0,True,004A,left__,second,571.2
246.165621853,1.0,control,4.0,64.3333333333,165.666666667,garage,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',2.0,85.0,150.0,552.0,338.0,180.0,281,,,13999958.0,14000147,,,-33.1,16.1380396484,0.489031504498,16.1380396484,0.489031504498,0.0974127141757,0.0974127141757,,0.0974127141757,-1.00303030303,-0.199798792757,,-0.199798792757,-22.7,26.5380396484,0.80418301965,26.5380396484,0.80418301965,0.160189374135,0.160189374135,,0.160189374135,-0.687878787879,-0.137022132797,,-0.137022132797,,,,,,,,,,,,,,,,,,,,,,,,,,,478.9,489.3,,,16.1,10.2495749726,0.159319818227,0.487878787879,0.250259067358,23.1,17.2495749726,0.268128108382,0.7,0.359067357513,,,,,,,,,,,608.1,615.1,,,undefined,PP17.asc,2.0,overlap,461.0,right,432.916173329,black,32.0,A,control,25.0,50.0,4000.0,50.0,50.0,0.0,hammer,0.0,23.0,asymm_garage_hammer,1.0,3.0,2.0,right,373.0,592.0,254.0,13999906.0,14000140,,,2.0,52.0,7,,,219.0,408,,,167.0,401,,,3.0,yes,180.0,240.0,6.7,55.9380396484,1.69509211056,55.9380396484,1.69509211056,0.337654162868,0.337654162868,0.20303030303,0.0404426559356,-25.2,24.0380396484,0.728425443892,24.0380396484,0.728425443892,0.145098830876,0.145098830876,-0.763636363636,-0.152112676056,,,,,,,,,,,,,,,,,,,518.7,486.8,,,-205.3,-211.150425027,-3.28213095898,-6.22121212121,-3.19119170984,36.2,30.3495749726,0.471755051388,1.09696969697,0.562694300518,,,,,,,,,,,386.7,628.2,,,13999739.0,odd,asymm,13999179.0,14000331.0,4512.0,432.0,lower,-49.2380396484,-49.2380396484,-29.9,-25.2,,,512.0,597.850425027,597.850425027,5.8504250274,5.8504250274,239.2,224.4,,,592.0,-208.0,-7.0,True,004A,left__,second,608.1
580.526587861,1.0,control,4.0,32.3333333333,187.0,kitchen,no,False,False,compatible,control, 'correction awayHandle', 'correction awayHandle',1.0,85.0,150.0,530.0,357.0,361.0,426,,,14018950.0,14019327,,,9.7,-22.4684136693,-0.68086102028,-22.4684136693,-0.68086102028,-0.120151944755,-0.120151944755,,0.120151944755,0.293939393939,0.051871657754,,-0.051871657754,25.4,-6.76841366925,-0.205103444523,-6.76841366925,-0.205103444523,-0.036194725504,-0.036194725504,,0.036194725504,0.769696969697,0.135828877005,,-0.135828877005,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7,537.4,,,7.3,8.34872139513,0.2582078782,0.221212121212,0.225773195876,0.8,1.84872139513,0.0571769503648,0.0242424242424,0.0247422680412,,,,,,,,,,,194.3,187.8,,,undefined,PP17.asc,2.0,overlap,787.0,left,403.391726726,black,32.0,F,control,25.0,50.0,4000.0,50.0,50.0,0.0,fork,0.0,25.0,asymm_kitchen_fork,1.0,4.0,1.0,left,706.0,945.0,588.0,14018894.0,14019313,,,2.0,56.0,14,,,239.0,616,,,183.0,602,,,3.0,yes,180.0,240.0,-8.4,-40.5684136693,-1.22934586877,-40.5684136693,-1.22934586877,-0.216943388606,-0.216943388606,-0.254545454545,-0.0449197860963,9.5,-22.6684136693,-0.686921626341,-22.6684136693,-0.686921626341,-0.121221463472,-0.121221463472,0.287878787879,0.0508021390374,,,,,,,,,,,,,,,,,,,503.6,521.5,,,199.0,200.048721395,6.18707385758,6.0303030303,6.15463917526,10.3,11.3487213951,0.350991383355,0.312121212121,0.318556701031,,,,,,,,,,,386.0,197.3,,,14018711.0,odd,asymm,14018171.0,14019656.0,4516.0,436.0,upper,32.1684136693,32.1684136693,6.5,32.7,,,512.0,185.951278605,185.951278605,-1.04872139513,-1.04872139513,-190.6,-189.8,,,187.0,197.0,5.0,True,004A,right__,second,578.3
